PPG,65133,104782,108232
ECG,65138,-44249,
PPG,65142,104785,108270
ECG,65146,-42726,
PPG,65153,104804,108264
ECG,65154,-46472,
PPG,65163,104822,108305
ECG,65164,-42949,
ECG,65170,-45811,
PPG,65173,104821,108343
ECG,65178,-42042,
GSR,65180,483,
PPG,65182,104831,108360
ECG,65185,-45130,
PPG,65191,104837,108375
ECG,65193,-41791,
PPG,65202,104847,108415
ECG,65203,-45407,
ECG,65210,-41648,
PPG,65213,104863,108424
ECG,65218,-42134,
PPG,65222,104880,108454
ECG,65225,-34275,
PPG,65232,104878,108459
ECG,65233,-32019,
GSR,65236,483,
PPG,65243,104884,108500
ECG,65243,-34642,
ECG,65250,-42309,
PPG,65253,104894,108512
ECG,65258,-50202,
PPG,65262,104898,108536
ECG,65266,-59784,
PPG,65272,104897,108561
ECG,65273,-56619,
PPG,65283,104918,108550
ECG,65284,-51826,
ECG,65289,-47704,
PPG,65293,104921,108579
GSR,65294,483,
ECG,65298,-42105,
PPG,65302,104919,108609
ECG,65305,-43326,
PPG,65312,104913,108603
ECG,65313,-41577,
PPG,65323,104914,108618
ECG,65324,-42887,
ECG,65330,-40636,
PPG,65333,104920,108635
ECG,65338,-42392,
PPG,65342,104936,108641
ECG,65345,-39329,
GSR,65350,483,
PPG,65352,104941,108654
ECG,65353,-41986,
PPG,65362,104953,108660
ECG,65363,-38732,
ECG,65369,-42104,
PPG,65373,104955,108661
ECG,65377,-38258,
PPG,65382,104949,108677
ECG,65385,-40753,
PPG,65392,104969,108694
ECG,65393,-37470,
PPG,65402,104966,108709
ECG,65403,-39808,
GSR,65408,483,
ECG,65410,-35917,
PPG,65413,104977,108712
ECG,65418,-38017,
PPG,65423,104990,108742
ECG,65426,-35434,
PPG,65433,104969,108736
ECG,65434,-36709,
ECG,65441,-34157,
PPG,65444,104982,108736
ECG,65449,-34009,
PPG,65453,104962,108715
ECG,65457,-32040,
PPG,65463,104942,108624
GSR,65465,483,
ECG,65465,-31352,
PPG,65473,104895,108515
ECG,65474,-30061,
ECG,65481,-28909,
PPG,65484,104843,108391
ECG,65489,-28939,
PPG,65492,104782,108254
ECG,65498,-27813,
PPG,65503,104751,108111
ECG,65505,-29974,
PPG,65513,104681,108012
ECG,65514,-29586,
GSR,65521,484,
ECG,65521,-34463,
PPG,65525,104643,107902
ECG,65528,-34114,
PPG,65533,104612,107834
ECG,65537,-39071,
PPG,65544,104598,107757
ECG,65545,-38464,
PPG,65553,104551,107724
ECG,65554,-42525,
ECG,65561,-40055,
PPG,65565,104549,107703
ECG,65568,-43540,
PPG,65573,104545,107689
GSR,65576,483,
ECG,65577,-41192,
PPG,65583,104551,107684
ECG,65585,-44252,
PPG,65594,104540,107703
ECG,65595,-41278,
ECG,65601,-44060,
PPG,65604,104566,107714
ECG,65609,-41543,
PPG,65613,104565,107751
ECG,65617,-44522,
PPG,65624,104558,107764
ECG,65626,-42057,
PPG,65633,104585,107796
GSR,65634,483,
ECG,65635,-43604,
ECG,65641,-42490,
PPG,65644,104597,107833
ECG,65649,-43195,
PPG,65653,104594,107854
ECG,65656,-42570,
PPG,65664,104602,107849
ECG,65665,-42796,
PPG,65674,104625,107902
ECG,65675,-42584,
ECG,65681,-42604,
PPG,65684,104621,107903
ECG,65689,-42706,
GSR,65691,484,
PPG,65694,104620,107917
ECG,65697,-41880,
PPG,65703,104635,107935
ECG,65704,-43775,
PPG,65714,104639,107961
ECG,65715,-41878,
ECG,65721,-43769,
PPG,65725,104661,107974
ECG,65728,-41101,
PPG,65734,104666,108017
ECG,65736,-44109,
PPG,65743,104668,108021
ECG,65744,-41706,
GSR,65747,484,
PPG,65754,104681,108052
ECG,65755,-44477,
ECG,65761,-41821,
PPG,65764,104671,108044
ECG,65769,-44778,
PPG,65773,104676,108055
ECG,65777,-41003,
PPG,65784,104674,108070
ECG,65785,-44388,
PPG,65794,104685,108051
ECG,65795,-42307,
ECG,65801,-44274,
PPG,65804,104675,108033
GSR,65805,484,
ECG,65808,-41766,
PPG,65813,104670,108030
ECG,65816,-44149,
PPG,65823,104645,108001
ECG,65824,-42162,
PPG,65833,104632,107998
ECG,65835,-43603,
ECG,65841,-42860,
PPG,65844,104638,107973
ECG,65849,-44084,
PPG,65853,104633,107958
ECG,65856,-43411,
GSR,65861,484,
PPG,65864,104633,107967
ECG,65865,-43360,
ECG,65872,-43629,
PPG,65875,104641,107952
ECG,65881,-42848,
PPG,65884,104620,107971
ECG,65889,-43382,
PPG,65894,104635,107964
ECG,65897,-41652,
PPG,65903,104658,107988
ECG,65904,-43736,
PPG,65913,104651,108003
ECG,65914,-41096,
GSR,65920,485,
ECG,65921,-43852,
PPG,65924,104666,108024
ECG,65929,-41151,
PPG,65934,104676,108044
ECG,65936,-44217,
PPG,65944,104663,108058
ECG,65945,-41836,
ECG,65952,-44491,
PPG,65955,104676,108088
ECG,65960,-40687,
PPG,65964,104688,108116
ECG,65969,-43319,
PPG,65974,104700,108126
GSR,65976,484,
ECG,65976,-41547,
PPG,65984,104717,108162
ECG,65985,-44761,
ECG,65992,-41677,
PPG,65996,104731,108190
ECG,66000,-44550,
PPG,66004,104730,108202
ECG,66008,-43141,
PPG,66014,104749,108229
ECG,66016,-45272,
PPG,66024,104743,108256
ECG,66025,-43794,
ECG,66032,-44549,
PPG,66035,104765,108285
GSR,66037,484,
ECG,66040,-42652,
PPG,66044,104759,108308
ECG,66049,-43076,
PPG,66055,104776,108323
ECG,66057,-42059,
PPG,66064,104777,108352
ECG,66066,-39087,
ECG,66072,-31407,
PPG,66076,104791,108369
ECG,66079,-30978,
PPG,66084,104780,108392
ECG,66088,-38541,
GSR,66092,484,
PPG,66095,104803,108408
ECG,66096,-43522,
PPG,66105,104805,108426
ECG,66106,-56380,
ECG,66112,-58739,
PPG,66115,104817,108441
ECG,66120,-56160,
PPG,66124,104815,108465
ECG,66128,-47777,
PPG,66135,104839,108479
ECG,66137,-45809,
PPG,66145,104834,108491
ECG,66146,-41033,
GSR,66148,484,
ECG,66152,-43429,
PPG,66156,104847,108520
ECG,66160,-39948,
PPG,66165,104851,108529
ECG,66167,-43087,
PPG,66174,104857,108520
ECG,66176,-39924,
PPG,66185,104852,108565
ECG,66186,-42203,
ECG,66192,-39443,
PPG,66196,104855,108550
ECG,66200,-41523,
PPG,66204,104867,108564
GSR,66207,484,
ECG,66208,-39133,
PPG,66214,104881,108595
ECG,66216,-40544,
PPG,66226,104875,108605
ECG,66227,-38249,
ECG,66232,-39052,
PPG,66235,104909,108621
ECG,66240,-37789,
PPG,66245,104912,108659
ECG,66248,-37743,
PPG,66255,104914,108665
ECG,66256,-36983,
GSR,66263,485,
PPG,66265,104919,108678
ECG,66266,-36087,
ECG,66272,-35769,
PPG,66275,104890,108670
ECG,66280,-33846,
PPG,66285,104893,108660
ECG,66287,-34727,
PPG,66295,104867,108604
ECG,66296,-31531,
ECG,66304,-31692,
PPG,66307,104833,108497
ECG,66312,-28676,
PPG,66315,104781,108352
ECG,66320,-30052,
GSR,66322,485,
PPG,66325,104747,108200
ECG,66328,-27002,
PPG,66335,104653,108047
ECG,66335,-29294,
PPG,66344,104604,107918
ECG,66345,-26502,
ECG,66352,-30126,
PPG,66356,104555,107794
ECG,66360,-28825,
PPG,66365,104510,107692
ECG,66367,-34877,
PPG,66375,104481,107621
ECG,66376,-34637,
GSR,66381,485,
ECG,66383,-38834,
PPG,66386,104461,107559
ECG,66392,-38372,
PPG,66395,104432,107505
ECG,66400,-42311,
PPG,66405,104421,107470
ECG,66408,-41003,
PPG,66415,104431,107458
ECG,66416,-43250,
PPG,66425,104420,107463
ECG,66426,-41742,
ECG,66432,-42428,
GSR,66434,485,
PPG,66437,104412,107467
ECG,66439,-41709,
PPG,66445,104419,107496
ECG,66447,-42874,
PPG,66455,104410,107488
ECG,66456,-42659,
ECG,66463,-42531,
PPG,66466,104419,107530
ECG,66471,-43126,
PPG,66476,104417,107549
ECG,66480,-42517,
PPG,66485,104441,107553
GSR,66488,485,
ECG,66489,-43668,
PPG,66496,104439,107570
ECG,66497,-41200,
ECG,66504,-43429,
PPG,66507,104457,107586
ECG,66511,-41317,
PPG,66515,104441,107587
ECG,66520,-43036,
PPG,66526,104470,107594
ECG,66528,-40551,
PPG,66535,104451,107597
ECG,66536,-43757,
ECG,66543,-41847,
PPG,66547,104452,107610
GSR,66548,485,
ECG,66551,-44107,
PPG,66555,104464,107635
ECG,66560,-41442,
PPG,66566,104476,107633
ECG,66568,-44331,
PPG,66576,104472,107673
ECG,66577,-41734,
ECG,66583,-43897,
PPG,66586,104485,107698
ECG,66591,-41405,
PPG,66595,104483,107714
ECG,66599,-44029,
GSR,66603,485,
PPG,66606,104493,107735
ECG,66607,-42337,
PPG,66616,104514,107737
ECG,66617,-43585,
ECG,66623,-42132,
PPG,66627,104504,107729
ECG,66631,-43114,
PPG,66635,104500,107732
ECG,66639,-42926,
PPG,66646,104493,107746
ECG,66647,-43512,
PPG,66656,104474,107692
ECG,66657,-43231,
GSR,66662,485,
ECG,66664,-42476,
PPG,66667,104467,107691
ECG,66671,-43656,
PPG,66676,104464,107673
ECG,66679,-42716,
PPG,66686,104462,107652
ECG,66688,-44060,
PPG,66696,104462,107674
ECG,66697,-41619,
ECG,66703,-43917,
PPG,66707,104446,107644
ECG,66711,-41478,
PPG,66716,104452,107664
ECG,66718,-44813,
GSR,66721,485,
PPG,66726,104451,107669
ECG,66727,-42257,
PPG,66737,104454,107672
ECG,66738,-44504,
ECG,66743,-41611,
PPG,66746,104478,107684
ECG,66751,-44621,
PPG,66756,104483,107696
ECG,66759,-41923,
PPG,66766,104475,107709
ECG,66767,-44204,
GSR,66774,485,
PPG,66776,104472,107729
ECG,66777,-41898,
ECG,66783,-44041,
PPG,66787,104496,107749
ECG,66791,-41885,
PPG,66796,104520,107783
ECG,66799,-43836,
PPG,66806,104526,107798
ECG,66807,-41676,
ECG,66814,-43440,
PPG,66818,104522,107840
ECG,66823,-41669,
PPG,66826,104542,107847
ECG,66831,-42396,
PPG,66836,104550,107864
GSR,66838,486,
ECG,66839,-42385,
PPG,66847,104565,107902
ECG,66847,-42671,
ECG,66854,-41701,
PPG,66859,104574,107932
ECG,66863,-40994,
PPG,66867,104587,107961
ECG,66871,-43255,
PPG,66876,104616,107976
ECG,66879,-43209,
PPG,66886,104608,108016
ECG,66887,-44503,
ECG,66894,-42479,
PPG,66898,104596,108037
GSR,66903,485,
ECG,66904,-44854,
PPG,66907,104620,108051
ECG,66911,-42256,
PPG,66917,104639,108068
ECG,66919,-45001,
PPG,66927,104645,108096
ECG,66928,-42514,
ECG,66935,-44911,
PPG,66938,104653,108116
ECG,66944,-41936,
PPG,66947,104659,108130
ECG,66951,-44002,
GSR,66954,485,
PPG,66956,104674,108142
ECG,66959,-39780,
PPG,66966,104662,108148
ECG,66967,-37197,
ECG,66974,-28944,
PPG,66977,104683,108169
ECG,66982,-35257,
PPG,66987,104696,108207
ECG,66991,-38712,
PPG,66997,104680,108197
ECG,66999,-49484,
PPG,67007,104693,108237
ECG,67008,-59401,
GSR,67011,486,
ECG,67015,-58899,
PPG,67018,104704,108238
ECG,67023,-52048,
PPG,67027,104694,108250
ECG,67031,-46787,
PPG,67037,104711,108274
ECG,67039,-42757,
PPG,67047,104729,108301
ECG,67048,-41974,
ECG,67054,-42446,
PPG,67058,104742,108301
ECG,67062,-41141,
GSR,67065,485,
PPG,67067,104735,108321
ECG,67070,-41669,
PPG,67077,104725,108315
ECG,67079,-39713,
PPG,67087,104740,108353
ECG,67088,-41125,
ECG,67095,-38364,
PPG,67098,104751,108355
ECG,67102,-40902,
PPG,67107,104759,108386
ECG,67110,-37963,
PPG,67118,104754,108374
ECG,67119,-40377,
GSR,67121,486,
PPG,67127,104774,108417
ECG,67128,-37109,
ECG,67134,-39620,
PPG,67138,104771,108425
ECG,67142,-36569,
PPG,67146,104786,108462
ECG,67150,-37995,
PPG,67158,104793,108491
ECG,67159,-34379,
PPG,67167,104810,108492
ECG,67168,-37180,
ECG,67174,-33446,
PPG,67177,104800,108498
GSR,67179,486,
ECG,67182,-34052,
PPG,67187,104809,108456
ECG,67190,-30914,
PPG,67197,104753,108377
ECG,67198,-31479,
PPG,67208,104694,108247
ECG,67208,-29019,
ECG,67215,-29239,
PPG,67218,104638,108088
ECG,67222,-27638,
PPG,67227,104574,107930
ECG,67230,-26944,
GSR,67235,486,
PPG,67237,104515,107791
ECG,67238,-27006,
ECG,67246,-26658,
PPG,67249,104480,107647
ECG,67254,-28527,
PPG,67257,104390,107523
ECG,67262,-29864,
PPG,67267,104374,107400
ECG,67270,-34884,
PPG,67277,104341,107334
ECG,67278,-35496,
PPG,67288,104292,107278
ECG,67289,-38709,
GSR,67291,486,
ECG,67294,-38764,
PPG,67298,104305,107245
ECG,67302,-41529,
PPG,67308,104279,107224
ECG,67310,-39828,
PPG,67317,104264,107216
ECG,67318,-43214,
ECG,67325,-40694,
PPG,67330,104260,107223
ECG,67334,-42871,
PPG,67337,104273,107232
ECG,67342,-40534,
PPG,67347,104291,107225
ECG,67350,-43986,
GSR,67354,486,
PPG,67358,104310,107252
ECG,67359,-41399,
ECG,67365,-43629,
PPG,67369,104305,107257
ECG,67374,-41376,
PPG,67378,104288,107270
ECG,67382,-42912,
PPG,67388,104304,107270
ECG,67390,-40967,
PPG,67397,104322,107292
ECG,67398,-42634,
ECG,67405,-41317,
PPG,67409,104323,107290
ECG,67414,-41820,
PPG,67418,104313,107316
GSR,67420,486,
ECG,67422,-41894,
PPG,67428,104305,107305
ECG,67430,-42256,
PPG,67438,104303,107326
ECG,67439,-42651,
ECG,67446,-41971,
PPG,67449,104317,107347
ECG,67454,-42319,
PPG,67459,104330,107368
ECG,67462,-41419,
PPG,67469,104350,107394
ECG,67470,-43101,
GSR,67472,486,
PPG,67478,104355,107427
ECG,67479,-41392,
ECG,67485,-43234,
PPG,67488,104362,107450
ECG,67493,-41078,
PPG,67497,104365,107452
ECG,67502,-43808,
PPG,67508,104370,107468
ECG,67510,-41369,
PPG,67518,104374,107451
ECG,67519,-43890,
GSR,67526,486,
ECG,67527,-41146,
PPG,67530,104369,107448
ECG,67534,-43809,
PPG,67538,104359,107448
ECG,67542,-40849,
PPG,67549,104366,107425
ECG,67550,-43727,
PPG,67559,104347,107425
ECG,67560,-41837,
ECG,67566,-44442,
PPG,67569,104351,107398
ECG,67574,-41825,
PPG,67578,104342,107385
GSR,67581,486,
ECG,67581,-43861,
PPG,67588,104336,107391
ECG,67590,-41776,
PPG,67598,104331,107378
ECG,67599,-43022,
ECG,67605,-42346,
PPG,67608,104345,107383
ECG,67613,-43010,
PPG,67618,104351,107394
ECG,67621,-42516,
PPG,67629,104348,107397
ECG,67630,-42262,
GSR,67635,486,
PPG,67639,104335,107412
ECG,67639,-43362,
ECG,67646,-42673,
PPG,67649,104355,107423
ECG,67653,-43641,
PPG,67659,104350,107437
ECG,67661,-42242,
PPG,67668,104367,107468
ECG,67670,-43557,
ECG,67677,-41662,
PPG,67681,104382,107480
ECG,67685,-43562,
PPG,67689,104388,107509
ECG,67693,-41822,
PPG,67698,104408,107516
GSR,67701,486,
ECG,67702,-44732,
PPG,67708,104400,107555
ECG,67709,-41464,
PPG,67719,104405,107567
ECG,67720,-43771,
ECG,67726,-41198,
PPG,67729,104433,107591
ECG,67734,-44681,
PPG,67739,104438,107628
ECG,67741,-42156,
PPG,67749,104449,107650
ECG,67750,-43746,
GSR,67757,487,
ECG,67757,-40410,
PPG,67761,104460,107686
ECG,67765,-42652,
PPG,67769,104471,107705
ECG,67773,-41166,
PPG,67778,104488,107722
ECG,67781,-42551,
PPG,67788,104502,107749
ECG,67789,-41719,
PPG,67799,104508,107765
ECG,67800,-42442,
ECG,67805,-41197,
PPG,67809,104516,107796
ECG,67813,-41372,
GSR,67816,487,
PPG,67819,104532,107816
ECG,67821,-42501,
PPG,67829,104520,107845
ECG,67830,-43135,
ECG,67837,-43970,
PPG,67841,104527,107862
ECG,67845,-42746,
PPG,67850,104533,107874
ECG,67853,-43259,
PPG,67860,104551,107890
ECG,67861,-42084,
PPG,67869,104567,107929
GSR,67870,487,
ECG,67871,-44272,
ECG,67877,-42061,
PPG,67880,104573,107963
ECG,67886,-44304,
PPG,67889,104581,107976
ECG,67893,-41512,
PPG,67899,104584,107968
ECG,67901,-43017,
PPG,67909,104588,107987
ECG,67910,-39436,
ECG,67917,-37066,
PPG,67920,104596,108012
GSR,67922,486,
ECG,67924,-27799,
PPG,67930,104595,108025
ECG,67933,-33543,
PPG,67940,104606,108042
ECG,67941,-38254,
PPG,67949,104615,108051
ECG,67950,-50727,
ECG,67956,-59581,
PPG,67960,104620,108078
ECG,67964,-58447,
PPG,67970,104623,108093
ECG,67973,-50457,
PPG,67979,104630,108119
GSR,67980,486,
ECG,67981,-47102,
PPG,67990,104642,108116
ECG,67991,-42554,
ECG,67997,-41987,
PPG,68000,104654,108131
ECG,68005,-40773,
PPG,68009,104654,108154
ECG,68014,-40930,
PPG,68020,104670,108173
ECG,68021,-40767,
PPG,68030,104668,108178
ECG,68030,-39796,
GSR,68033,487,
ECG,68036,-40631,
PPG,68040,104679,108216
ECG,68044,-38782,
PPG,68049,104683,108234
ECG,68052,-40093,
PPG,68060,104695,108255
ECG,68061,-37661,
PPG,68070,104705,108279
ECG,68071,-39310,
ECG,68077,-36834,
PPG,68080,104716,108291
ECG,68084,-38560,
PPG,68089,104724,108310
GSR,68091,487,
ECG,68093,-35289,
PPG,68100,104732,108332
ECG,68101,-37783,
PPG,68109,104743,108349
ECG,68110,-34372,
ECG,68117,-36881,
PPG,68120,104773,108382
ECG,68124,-33339,
PPG,68130,104767,108396
ECG,68132,-34724,
PPG,68140,104751,108370
ECG,68141,-30973,
PPG,68150,104717,108312
GSR,68151,487,
ECG,68152,-31764,
ECG,68157,-28583,
PPG,68160,104668,108179
ECG,68165,-29449,
PPG,68169,104599,108030
ECG,68172,-26714,
PPG,68179,104541,107862
ECG,68180,-27399,
PPG,68190,104494,107694
ECG,68191,-26378,
ECG,68197,-27654,
PPG,68200,104440,107550
ECG,68205,-28281,
GSR,68207,487,
PPG,68210,104391,107439
ECG,68212,-30584,
PPG,68219,104326,107318
ECG,68220,-33583,
PPG,68230,104284,107237
ECG,68231,-35217,
ECG,68236,-38020,
PPG,68241,104261,107182
ECG,68244,-38104,
PPG,68250,104254,107136
ECG,68252,-40793,
PPG,68260,104233,107130
ECG,68261,-39171,
GSR,68264,487,
ECG,68269,-41994,
PPG,68272,104233,107107
ECG,68277,-39522,
PPG,68280,104232,107117
ECG,68285,-43081,
PPG,68290,104247,107105
ECG,68293,-39400,
PPG,68300,104250,107141
ECG,68301,-43052,
ECG,68307,-40462,
PPG,68312,104250,107162
ECG,68316,-43441,
PPG,68321,104260,107201
GSR,68324,487,
ECG,68325,-40249,
PPG,68330,104282,107194
ECG,68332,-42964,
PPG,68340,104273,107237
ECG,68341,-40189,
ECG,68348,-42597,
PPG,68352,104282,107259
ECG,68357,-40141,
PPG,68361,104289,107275
ECG,68365,-41646,
PPG,68371,104302,107278
ECG,68372,-40269,
GSR,68379,487,
PPG,68381,104304,107307
ECG,68382,-41890,
ECG,68387,-41044,
PPG,68391,104324,107328
ECG,68396,-41083,
PPG,68401,104317,107335
ECG,68404,-41794,
PPG,68410,104334,107367
ECG,68412,-41489,
PPG,68420,104340,107397
ECG,68421,-42046,
ECG,68428,-41164,
PPG,68431,104354,107422
ECG,68435,-42706,
GSR,68439,487,
PPG,68441,104364,107446
ECG,68445,-40399,
PPG,68451,104362,107451
ECG,68453,-42252,
PPG,68460,104363,107468
ECG,68462,-40104,
ECG,68468,-43201,
PPG,68471,104370,107466
ECG,68475,-40644,
PPG,68481,104362,107440
ECG,68485,-43558,
PPG,68491,104333,107440
ECG,68492,-39788,
GSR,68495,487,
PPG,68501,104345,107408
ECG,68502,-43154,
ECG,68508,-40674,
PPG,68511,104351,107384
ECG,68516,-43291,
PPG,68520,104333,107367
ECG,68525,-40130,
PPG,68531,104325,107369
ECG,68532,-43284,
PPG,68541,104331,107344
ECG,68542,-40655,
ECG,68548,-42963,
PPG,68551,104314,107335
GSR,68552,487,
ECG,68555,-41383,
PPG,68561,104310,107332
ECG,68563,-42620,
PPG,68571,104326,107365
ECG,68572,-41191,
PPG,68581,104321,107362
ECG,68582,-42127,
ECG,68587,-41387,
PPG,68591,104321,107355
ECG,68595,-41581,
PPG,68600,104339,107382
ECG,68603,-42251,
GSR,68608,487,
PPG,68612,104355,107410
ECG,68613,-41503,
ECG,68620,-42494,
PPG,68623,104346,107438
ECG,68628,-40571,
PPG,68631,104370,107453
ECG,68636,-42588,
PPG,68641,104401,107476
ECG,68644,-41507,
PPG,68652,104396,107511
ECG,68653,-42932,
ECG,68660,-39586,
PPG,68663,104399,107540
GSR,68664,488,
ECG,68668,-41917,
PPG,68671,104425,107564
ECG,68676,-40361,
PPG,68681,104437,107596
ECG,68683,-43016,
PPG,68691,104451,107635
ECG,68692,-39489,
ECG,68700,-42188,
PPG,68703,104457,107658
ECG,68708,-39703,
PPG,68711,104467,107672
ECG,68716,-41628,
PPG,68721,104494,107696
GSR,68723,488,
ECG,68723,-39429,
PPG,68731,104485,107730
ECG,68732,-42846,
ECG,68740,-41403,
PPG,68744,104494,107753
ECG,68748,-42847,
PPG,68752,104516,107790
ECG,68755,-41019,
PPG,68761,104542,107803
ECG,68763,-42782,
PPG,68771,104528,107826
ECG,68772,-41972,
ECG,68780,-41864,
PPG,68783,104529,107851
GSR,68785,488,
ECG,68788,-41922,
PPG,68792,104538,107875
ECG,68796,-42551,
PPG,68802,104556,107897
ECG,68804,-42109,
PPG,68811,104573,107925
ECG,68813,-40244,
ECG,68819,-39147,
PPG,68823,104576,107928
ECG,68827,-29288,
PPG,68832,104582,107947
ECG,68835,-29208,
GSR,68840,488,
PPG,68842,104588,107973
ECG,68843,-34950,
PPG,68851,104588,107964
ECG,68852,-45091,
ECG,68859,-52493,
PPG,68862,104612,108008
ECG,68868,-58881,
PPG,68872,104622,108013
ECG,68876,-51211,
PPG,68882,104611,108013
ECG,68884,-49711,
PPG,68892,104623,108047
ECG,68893,-43178,
GSR,68898,488,
ECG,68899,-43046,
PPG,68903,104624,108048
ECG,68908,-38547,
PPG,68912,104620,108077
ECG,68915,-40502,
PPG,68922,104637,108077
ECG,68923,-38337,
PPG,68932,104645,108105
ECG,68933,-40625,
ECG,68939,-38192,
PPG,68943,104652,108124
ECG,68947,-38993,
GSR,68951,488,
PPG,68953,104659,108147
ECG,68956,-37338,
PPG,68962,104662,108139
ECG,68964,-38324,
PPG,68972,104673,108184
ECG,68973,-37395,
ECG,68979,-37354,
PPG,68982,104683,108193
ECG,68987,-37254,
PPG,68993,104716,108228
ECG,68996,-36240,
PPG,69003,104700,108243
ECG,69003,-36022,
GSR,69006,488,
PPG,69012,104710,108265
ECG,69013,-35103,
ECG,69019,-35971,
PPG,69022,104707,108268
ECG,69027,-32732,
PPG,69031,104722,108297
ECG,69036,-33684,
PPG,69042,104732,108321
ECG,69043,-30710,
PPG,69052,104733,108288
ECG,69053,-32359,
ECG,69059,-28711,
PPG,69062,104719,108254
GSR,69063,488,
ECG,69067,-29484,
PPG,69072,104686,108152
ECG,69075,-26461,
PPG,69082,104601,108011
ECG,69083,-28492,
PPG,69092,104534,107858
ECG,69093,-25316,
ECG,69099,-27471,
PPG,69103,104486,107689
ECG,69106,-25754,
PPG,69112,104435,107569
ECG,69114,-30422,
GSR,69120,488,
PPG,69123,104389,107466
ECG,69124,-30386,
ECG,69131,-34226,
PPG,69134,104361,107334
ECG,69139,-35421,
PPG,69142,104297,107258
ECG,69147,-38541,
PPG,69152,104289,107190
ECG,69155,-37816,
PPG,69163,104283,107173
ECG,69164,-39601,
PPG,69172,104252,107142
ECG,69173,-40256,
GSR,69176,488,
ECG,69179,-40704,
PPG,69182,104255,107121
ECG,69187,-39901,
PPG,69192,104259,107128
ECG,69194,-39668,
PPG,69202,104257,107167
ECG,69203,-40547,
ECG,69211,-40337,
PPG,69214,104273,107196
ECG,69219,-41711,
PPG,69222,104271,107225
ECG,69227,-39917,
PPG,69232,104310,107245
GSR,69234,488,
ECG,69235,-41217,
PPG,69242,104320,107298
ECG,69243,-39261,
ECG,69252,-41943,
PPG,69255,104344,107331
ECG,69259,-39027,
PPG,69263,104355,107364
ECG,69267,-41714,
PPG,69273,104371,107392
ECG,69274,-39165,
PPG,69282,104365,107419
ECG,69283,-41453,
GSR,69288,488,
ECG,69291,-39407,
PPG,69294,104385,107445
ECG,69299,-41341,
PPG,69303,104393,107480
ECG,69307,-39251,
PPG,69313,104402,107516
ECG,69315,-40929,
PPG,69323,104423,107557
ECG,69324,-39478,
ECG,69330,-41822,
PPG,69334,104446,107597
ECG,69339,-39644,
PPG,69343,104452,107623
GSR,69346,488,
ECG,69347,-41223,
PPG,69353,104465,107659
ECG,69354,-40376,
PPG,69363,104464,107646
ECG,69364,-41330,
ECG,69370,-40684,
PPG,69373,104455,107631
ECG,69379,-40786,
PPG,69383,104451,107615
ECG,69387,-41021,
PPG,69393,104448,107589
ECG,69394,-39754,
GSR,69399,488,
PPG,69403,104429,107574
ECG,69404,-41426,
ECG,69410,-40469,
PPG,69413,104414,107547
ECG,69419,-41407,
PPG,69424,104420,107526
ECG,69427,-39887,
PPG,69434,104387,107516
ECG,69435,-41667,
PPG,69443,104386,107479
ECG,69444,-39761,
ECG,69451,-42533,
PPG,69454,104380,107456
GSR,69455,488,
ECG,69458,-39816,
PPG,69463,104384,107454
ECG,69467,-41989,
PPG,69473,104378,107445
ECG,69474,-39876,
PPG,69483,104382,107442
ECG,69484,-42621,
ECG,69490,-39855,
PPG,69493,104387,107454
ECG,69498,-41578,
PPG,69504,104400,107481
ECG,69507,-39492,
GSR,69510,489,
PPG,69514,104405,107508
ECG,69515,-41821,
PPG,69524,104418,107522
ECG,69524,-39647,
ECG,69531,-41795,
PPG,69534,104413,107533
ECG,69538,-40258,
PPG,69543,104420,107569
ECG,69547,-41146,
PPG,69554,104448,107607
ECG,69555,-39709,
PPG,69563,104450,107627
ECG,69564,-39966,
GSR,69569,489,
ECG,69570,-39956,
PPG,69573,104468,107648
ECG,69578,-40286,
PPG,69583,104486,107692
ECG,69586,-42052,
PPG,69594,104493,107712
